filename,area_pixels,mean,intden
L_phi_000177.tif,65536,28.610458,1875015.000000
L_phi_000178.tif,65536,29.415894,1927800.000000
L_phi_000179.tif,65536,29.050140,1903830.000000
L_phi_000180.tif,65536,28.991776,1900005.000000
L_phi_000181.tif,65536,29.030685,1902555.000000
L_phi_000182.tif,65536,29.318619,1921425.000000
L_phi_000183.tif,65536,29.229126,1915560.000000
L_phi_000184.tif,65536,28.738861,1883430.000000
L_phi_000185.tif,65536,28.910065,1894650.000000
L_phi_000186.tif,65536,28.567657,1872210.000000
L_phi_000187.tif,65536,29.415894,1927800.000000
L_phi_000188.tif,65536,28.945084,1896945.000000
L_phi_000189.tif,65536,29.019012,1901790.000000
L_phi_000190.tif,65536,28.980103,1899240.000000
L_phi_000191.tif,65536,28.875046,1892355.000000
L_phi_000192.tif,65536,28.929520,1895925.000000
L_phi_000193.tif,65536,29.532623,1935450.000000
L_phi_000194.tif,65536,29.050140,1903830.000000
L_phi_000195.tif,65536,29.124069,1908675.000000
L_phi_000196.tif,65536,28.781662,1886235.000000
L_phi_000197.tif,65536,28.898392,1893885.000000
L_phi_000198.tif,65536,29.505386,1933665.000000
L_phi_000199.tif,65536,29.159088,1910970.000000
L_phi_000200.tif,65536,29.182434,1912500.000000
L_phi_000201.tif,65536,28.875046,1892355.000000
L_phi_000202.tif,65536,28.910065,1894650.000000
L_phi_000203.tif,65536,28.820572,1888785.000000
L_phi_000204.tif,65536,29.719391,1947690.000000
L_phi_000205.tif,65536,28.676605,1879350.000000
L_phi_000206.tif,65536,29.306946,1920660.000000
L_phi_000207.tif,65536,28.501511,1867875.000000
L_phi_000208.tif,65536,29.104614,1907400.000000
L_phi_000209.tif,65536,29.143524,1909950.000000
L_phi_000210.tif,65536,29.116287,1908165.000000
L_phi_000211.tif,65536,29.147415,1910205.000000
L_phi_000212.tif,65536,28.945084,1896945.000000
L_phi_000213.tif,65536,28.859482,1891335.000000
L_phi_000214.tif,65536,29.073486,1905360.000000
L_phi_000215.tif,65536,29.197998,1913520.000000
L_phi_000216.tif,65536,28.470383,1865835.000000
L_phi_000217.tif,65536,28.544312,1870680.000000
L_phi_000218.tif,65536,28.548203,1870935.000000
L_phi_000219.tif,65536,29.260254,1917600.000000
L_phi_000220.tif,65536,28.684387,1879860.000000
L_phi_000221.tif,65536,29.022903,1902045.000000
L_phi_000222.tif,65536,28.902283,1894140.000000
L_phi_000223.tif,65536,28.571548,1872465.000000
L_phi_000224.tif,65536,29.073486,1905360.000000
L_phi_000225.tif,65536,28.886719,1893120.000000
L_phi_000226.tif,65536,28.898392,1893885.000000
L_phi_000227.tif,65536,29.310837,1920915.000000
L_phi_000228.tif,65536,28.587112,1873485.000000
L_phi_000229.tif,65536,29.166870,1911480.000000
L_phi_000230.tif,65536,28.863373,1891590.000000
L_phi_000231.tif,65536,29.618225,1941060.000000
L_phi_000232.tif,65536,29.003448,1900770.000000
L_phi_000233.tif,65536,28.672714,1879095.000000
L_phi_000234.tif,65536,28.843918,1890315.000000
L_phi_000235.tif,65536,29.147415,1910205.000000
L_phi_000236.tif,65536,29.073486,1905360.000000
L_phi_000237.tif,65536,29.629898,1941825.000000
L_phi_000238.tif,65536,28.707733,1881390.000000
L_phi_000239.tif,65536,28.373108,1859460.000000
L_phi_000240.tif,65536,28.983994,1899495.000000
L_phi_000241.tif,65536,28.832245,1889550.000000
L_phi_000242.tif,65536,28.836136,1889805.000000
L_phi_000243.tif,65536,28.583221,1873230.000000
L_phi_000244.tif,65536,28.816681,1888530.000000
L_phi_000245.tif,65536,28.941193,1896690.000000
L_phi_000246.tif,65536,28.707733,1881390.000000
L_phi_000247.tif,65536,29.100723,1907145.000000
L_phi_000248.tif,65536,29.124069,1908675.000000
L_phi_000249.tif,65536,28.812790,1888275.000000
L_phi_000250.tif,65536,29.151306,1910460.000000
L_phi_000251.tif,65536,29.517059,1934430.000000
L_phi_000252.tif,65536,29.365311,1924485.000000
L_phi_000253.tif,65536,28.894501,1893630.000000
L_phi_000254.tif,65536,29.190216,1913010.000000
L_phi_000255.tif,65536,28.906174,1894395.000000
L_phi_000256.tif,65536,28.696060,1880625.000000
L_phi_000257.tif,65536,28.878937,1892610.000000
L_phi_000258.tif,65536,28.431473,1863285.000000
L_phi_000259.tif,65536,29.260254,1917600.000000
L_phi_000260.tif,65536,28.929520,1895925.000000
L_phi_000261.tif,65536,28.960648,1897965.000000
L_phi_000262.tif,65536,28.310852,1855380.000000
L_phi_000263.tif,65536,29.100723,1907145.000000
L_phi_000264.tif,65536,28.847809,1890570.000000
L_phi_000265.tif,65536,28.633804,1876545.000000
L_phi_000266.tif,65536,28.633804,1876545.000000
L_phi_000267.tif,65536,28.867264,1891845.000000
L_phi_000268.tif,65536,28.910065,1894650.000000
L_phi_000269.tif,65536,28.470383,1865835.000000
L_phi_000270.tif,65536,29.353638,1923720.000000
L_phi_000271.tif,65536,28.653259,1877820.000000
L_phi_000272.tif,65536,29.190216,1913010.000000
